Index,True_Class,Pred_Class_Mean,Pred_Class_Mode,Time_Seconds,True_Vector,Mean_Vector,Mode_Vector,Std_Vector,VAE_Init,MAE_Mean,MSE_Mean,R2_Mean,CosSim_Mean,SMAPE_Mean,MAE_Mode,MSE_Mode,R2_Mode,CosSim_Mode,SMAPE_Mode
433,4,4,4,9.895799160003662,"[0.0, 0.0, 0.0, 0.27559999999999996, 0.0, 0.0, 0.0]","[0.008736010640859604, 0.026133690029382706, 0.0007947113481350243, 0.27514588832855225, 0.009692063555121422, 0.001154955942183733, 0.0009529528906568885]","[0.0, 0.002763819095477387, 0.0, 0.2736180904522613, 0.0, 0.0, 0.0]","[0.024184059351682663, 0.029484253376722336, 0.006212966982275248, 0.027952279895544052, 0.0272039957344532, 0.0063344514928758144, 0.005352316424250603]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.2823864221572876, 0.00927194207906723, 0.0010000000474974513, 0.005182945169508457]",0.00684549943968387,0.0001223290797718255,0.9868472637331115,0.9943933595617858,171.45212969647534,0.0006779612347451462,1.652380206849001e-06,0.9998223372470891,0.999948988700964,28.67453148821636
2719,5,5,5,9.769646883010864,"[0.0, 0.0, 0.0, 0.0, 0.17565999999999998, 0.0, 0.0]","[0.018230129033327103, 0.04436264559626579, 0.014337840490043163, 0.0, 0.22064630687236786, 0.0, 0.10968327522277832]","[0.002763819095477387, 0.033165829145728645, 0.002763819095477387, 0.0, 0.22663316582914575, 0.0, 0.14095477386934674]","[0.024943174794316292, 0.025520646944642067, 0.023716390132904053, 0.0, 0.041492246091365814, 0.0, 0.06023269146680832]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.004151143133640289, 0.1841704249382019, 0.0010000000474974513, 0.007180104497820139]",0.03308574245925461,0.0023657348954857355,0.3738690831440845,0.8775369276108708,117.52897090618026,0.03294591529073942,0.0033688230751589975,0.10838518517030249,0.8425892890113842,117.90590048386993
1488,7,7,7,9.76840090751648,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26614000000000004]","[0.0067283837124705315, 0.006322813220322132, 0.0011158115230500698, 0.0003036283596884459, 0.12100471556186676, 0.0063490839675068855, 0.33015528321266174]","[0.0, 0.002763819095477387, 0.0, 0.0, 0.13542713567839196, 0.0, 0.3620603015075377]","[0.021825797855854034, 0.019953135401010513, 0.011102190241217613, 0.0030210649129003286, 0.03461663797497749, 0.017938029021024704, 0.058717239648103714]","[0.0010000000474974513, 0.001349814236164093, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.01427515596151352, 0.21203796565532684]",0.029405674222509504,0.0026952849828813024,0.6892370638189885,0.9384428666998034,174.49585729059635,0.033444465183058145,0.003935550287906148,0.54623604897976,0.9365987378416794,61.505446648936235
2118,1,1,1,9.765042781829834,"[0.30073000000000005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2923385500907898, 0.12674909830093384, 0.004536808002740145, 0.01058250106871128, 0.0032941345125436783, 0.17481665313243866, 0.05316052585840225]","[0.30954773869346736, 0.09949748743718594, 0.0, 0.0, 0.0, 0.18241206030150756, 0.03869346733668342]","[0.04788757115602493, 0.043844737112522125, 0.018665919080376625, 0.04024956747889519, 0.013202989473938942, 0.039256270974874496, 0.035999443382024765]","[0.13152652978897095, 0.01764446683228016, 0.05910864099860191, 0.10572211444377899, 0.0030788853764533997, 0.0010000000474974513, 0.0010000000474974513]",0.05450445296928287,0.007095153907365362,0.35930233439080417,0.7954753996674898,171.83283449673615,0.04706010768126346,0.006392692382850723,0.4227351315947663,0.8258545075747911,86.12710659118889
3005,3,3,3,9.756426095962524,"[0.0, 0.0, 0.061819999999999986, 0.0, 0.0, 0.0, 0.0]","[0.01659364067018032, 0.004340341780334711, 0.06649012118577957, 0.0354384146630764, 0.010611171834170818, 0.0, 0.0404253713786602]","[0.002763819095477387, 0.0, 0.0635678391959799, 0.01934673366834171, 0.0, 0.0, 0.024874371859296484]","[0.023605553433299065, 0.015163610689342022, 0.025324920192360878, 0.02833087556064129, 0.030247855931520462, 0.0, 0.031472425907850266]","[0.0010000000474974513, 0.0010000000474974513, 0.055633604526519775, 0.012027215212583542, 0.01663464866578579, 0.0010000000474974513, 0.0031890389509499073]",0.01601129450174315,0.0004740980517114424,-0.013106259812603271,0.7568503420132698,143.89706108530993,0.006961823402727928,0.00014338915955369098,0.6935898500137068,0.8952737857857515,86.11255609730293
2286,3,3,3,9.691818952560425,"[0.0, 0.0, 0.54052, 0.0, 0.0, 0.0, 0.0]","[0.03469821810722351, 0.0, 0.4746720790863037, 0.29275208711624146, 0.07703939080238342, 0.050226591527462006, 0.038095735013484955]","[0.013819095477386936, 0.0, 0.46432160804020106, 0.3288944723618091, 0.022110552763819097, 0.02763819095477387, 0.005527638190954774]","[0.02989138849079609, 0.0, 0.03441936895251274, 0.06834914535284042, 0.06123710051178932, 0.03842196241021156, 0.046339984983205795]","[0.0010000000474974513, 0.0010000000474974513, 0.49723130464553833, 0.15395444631576538, 0.045518409460783005, 0.0010000000474974513, 0.0010000000474974513]",0.07980856335435595,0.014450394685324974,0.5960747498116352,0.8363303027636528,144.7103578375592,0.06774119167264896,0.016493148173424194,0.5389745991429771,0.8141729192209631,145.0237499081618
1192,4,4,4,9.825836896896362,"[0.0, 0.0, 0.0, 0.30484, 0.0, 0.0, 0.0]","[0.0, 0.004434200935065746, 0.0022834204137325287, 0.2976452708244324, 0.0515953004360199, 0.0735737681388855, 0.0044325063936412334]","[0.0, 0.0, 0.0, 0.29572864321608044, 0.05527638190954774, 0.0829145728643216, 0.0]","[0.0, 0.014941448345780373, 0.012580201029777527, 0.018003597855567932, 0.03485913202166557, 0.029944773763418198, 0.017553607001900673]","[0.0010000000474974513, 0.0010000000474974513, 0.005026577040553093, 0.2955459654331207, 0.008758492767810822, 0.0010000000474974513, 0.003949372563511133]",0.020501989356130363,0.001167351681827923,0.8974105652157293,0.9571012759754137,143.1983357471354,0.021043187365398414,0.0014304745161038501,0.8742867514864047,0.9476450908091888,57.576320465461706
2990,4,4,4,10.785022020339966,"[0.0, 0.0, 0.0, 0.22401, 0.0, 0.0, 0.0]","[0.02798331342637539, 0.0, 0.0007467882824130356, 0.22569283843040466, 0.041786566376686096, 0.024504125118255615, 0.0]","[0.002763819095477387, 0.0, 0.0, 0.22386934673366835, 0.02763819095477387, 0.002763819095477387, 0.0]","[0.030353568494319916, 0.0, 0.0037515684962272644, 0.02416159212589264, 0.0265678521245718, 0.030214635655283928, 0.0]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.23596589267253876, 0.0034015215933322906, 0.0010000000474974513, 0.0023659714497625828]",0.013814804519162116,0.00044757496365781084,0.9271590162299227,0.9706213375743877,114.3926317741148,0.0047580689160086126,0.00011130953922556069,0.9818848304786264,0.99231627033381,85.72325836458013
2123,5,5,5,9.778342008590698,"[0.0, 0.0, 0.0, 0.0, 0.24059999999999998, 0.0, 0.0]","[0.008974484167993069, 0.019124353304505348, 0.00043115514563396573, 0.0, 0.24651984870433807, 0.020334897562861443, 0.022756068035960197]","[0.0, 0.005527638190954774, 0.0, 0.0, 0.24874371859296485, 0.002763819095477387, 0.002763819095477387]","[0.020188208669424057, 0.021570313721895218, 0.0042899418622255325, 0.0, 0.023317309096455574, 0.028319213539361954, 0.032502174377441406]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.004977164790034294, 0.2443304806947708, 0.0010000000474974513, 0.00530773401260376]",0.01107725813161316,0.0002018370643126115,0.9715256050573956,0.9888532559613429,143.20436445950529,0.0027427135678392022,1.602176121093633e-05,0.9977397116929441,0.9996298352640156,86.18977495680372
607,5,5,5,9.744277000427246,"[0.0, 0.0, 0.0, 0.0, 0.05736999999999998, 0.0, 0.0]","[0.04234706982970238, 0.052780989557504654, 0.003870883956551552, 0.0026479405350983143, 0.13855327665805817, 0.06780855357646942, 0.0]","[0.03869346733668342, 0.044221105527638194, 0.0, 0.0, 0.15477386934673368, 0.013819095477386936, 0.0]","[0.030115589499473572, 0.03194306045770645, 0.01918245665729046, 0.011916207149624825, 0.04516679793596268, 0.05228860303759575, 0.0]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.006660830229520798, 0.10627427697181702, 0.0010000000474974513, 0.004438804928213358]",0.03580553058762636,0.0022556895515121926,-4.596989056472478,0.8222187070968862,154.6960740438566,0.02773393395549175,0.0018758816788786007,-3.65458077814038,0.931652698500225,98.83258936449587
2560,7,7,7,9.739784002304077,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08738000000000001]","[0.06232214346528053, 0.0, 0.009474985301494598, 0.0, 0.06954509764909744, 0.0009615339222364128, 0.15182289481163025]","[0.05527638190954774, 0.0, 0.0, 0.0, 0.06633165829145729, 0.0, 0.17688442211055277]","[0.02235138788819313, 0.0, 0.021431172266602516, 0.0, 0.026637382805347443, 0.009567144326865673, 0.04159308224916458]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.005067601799964905, 0.011110536754131317, 0.07866402715444565]",0.029535236449962747,0.0018520223941113567,-0.9809202091167148,0.8505589554254908,121.98305242828368,0.030158923187365398,0.0022094869808641196,-1.3632637629493187,0.8986495300827687,66.81979050655012
3266,7,7,7,9.604035139083862,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19279000000000002]","[0.03318532928824425, 0.0002200115122832358, 0.003779604099690914, 0.03281356394290924, 0.0008830407750792801, 0.008580745197832584, 0.19663505256175995]","[0.022110552763819097, 0.0, 0.0, 0.008291457286432161, 0.0, 0.0, 0.18517587939698493]","[0.022114107385277748, 0.0021890858188271523, 0.017822803929448128, 0.02999941259622574, 0.004687634762376547, 0.025498563423752785, 0.033431198447942734]","[0.0010000000474974513, 0.0010000000474974513, 0.005172755569219589, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.17441484332084656]",0.01190104962539992,0.00032593189274054415,0.9283852167799497,0.9719166386696342,171.71067614653714,0.005430875807609477,8.794280571594515e-05,0.9806769294218044,0.9919668575023891,57.71842841741337
3324,2,2,2,9.489271879196167,"[0.0, 0.24242999999999998, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0033068901393562555, 0.2500457465648651, 0.002350380877032876, 0.0005840225494466722, 0.016155235469341278, 0.00296623888425529, 0.0046131303533911705]","[0.0, 0.24597989949748744, 0.0, 0.0, 0.002763819095477387, 0.0, 0.0]","[0.017444727942347527, 0.03387375921010971, 0.016963614150881767, 0.004594642203301191, 0.02580486610531807, 0.013340029865503311, 0.017052020877599716]","[0.0010000000474974513, 0.26115429401397705, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.003627144731581211]",0.005370234976812668,5.226738122644575e-05,0.9927372206902171,0.9975469801233398,171.87040589557597,0.0009019597989949786,2.891497490683883e-06,0.9995982138829829,0.9999368826331937,28.779093690486494
3372,4,4,4,9.512691974639893,"[0.0, 0.0, 0.0, 0.18055, 0.0, 0.0, 0.0]","[0.02850164659321308, 0.0, 0.08316469192504883, 0.13355660438537598, 0.025048144161701202, 0.002255775034427643, 0.0005151344812475145]","[0.016582914572864323, 0.0, 0.08844221105527639, 0.14371859296482414, 0.008291457286432161, 0.0, 0.0]","[0.0237408597022295, 0.0, 0.03390781953930855, 0.02968786656856537, 0.027337918058037758, 0.013173874467611313, 0.005125529132783413]","[0.0010000000474974513, 0.0010000000474974513, 0.0777338445186615, 0.08769330382347107, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]",0.026639826830037468,0.0015099789261986203,0.6217135980023684,0.8251337266994202,147.13170578382616,0.021449712849964102,0.0013603312228857853,0.6592039829814069,0.8465642822715963,88.95951494129535
354,1,1,1,9.592982769012451,"[0.36771, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.35061198472976685, 0.11821967363357544, 0.001660996349528432, 0.00022018473828211427, 0.005877363029867411, 0.0036761416122317314, 0.02512199804186821]","[0.35653266331658295, 0.1271356783919598, 0.0, 0.0, 0.0, 0.0, 0.002763819095477387]","[0.023571036756038666, 0.036161478608846664, 0.011107463389635086, 0.0021908110938966274, 0.02480822615325451, 0.018083546310663223, 0.027688153088092804]","[0.30349040031433105, 0.047506798058748245, 0.016503218561410904, 0.010505367070436478, 0.010095428675413132, 0.0010000000474974513, 0.0010000000474974513]",0.024553481810798066,0.0021357447070508573,0.8710019079956295,0.9452324729920284,172.10864907117684,0.02015383345297917,0.0023280074673586886,0.8593893172391944,0.9418818855351127,57.58380393161248
1630,5,5,5,9.567530870437622,"[0.0, 0.0, 0.0, 0.0, 0.22393000000000002, 0.0, 0.0]","[0.056168925017118454, 0.012374987825751305, 0.05149548128247261, 0.003937719855457544, 0.25796040892601013, 0.0, 0.11743447184562683]","[0.046984924623115584, 0.002763819095477387, 0.0414572864321608, 0.0, 0.2542713567839196, 0.0, 0.14371859296482414]","[0.028442025184631348, 0.020787307992577553, 0.02513928711414337, 0.015894751995801926, 0.03498561680316925, 0.0, 0.046336594969034195]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0031730681657791138, 0.2594492733478546, 0.0010000000474974513, 0.004322448279708624]",0.03934885639320527,0.0029891860858246443,0.5131746088490513,0.8780575577768346,144.8748161286507,0.0378951399856425,0.0036442229044897864,0.4064938782725348,0.8511588889565593,116.0985404013535
767,2,2,2,9.613795042037964,"[0.0, 0.47922, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.025829723104834557, 0.47256720066070557, 0.0745786502957344, 0.043348077684640884, 0.0, 0.0013581422390416265, 0.03635341674089432]","[0.002763819095477387, 0.4809045226130654, 0.05804020100502513, 0.005527638190954774, 0.0, 0.0, 0.008291457286432161]","[0.03924613073468208, 0.028900448232889175, 0.035327743738889694, 0.04847870022058487, 0.0, 0.006972754839807749, 0.03910968080163002]","[0.01602526754140854, 0.45266932249069214, 0.00925288163125515, 0.01607450097799301, 0.003505103290081024, 0.0010000000474974513, 0.0027275248430669308]",0.026874401343491457,0.001353697244669579,0.9518610620058955,0.9795293263547799,143.05685134344185,0.010901091170136407,0.0004969206132904294,0.9823289655900723,0.992569445265073,114.33584238512495
808,6,6,6,9.653900146484375,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.33587, 0.0]","[0.0033135171979665756, 0.004109493922442198, 0.0008090942283160985, 0.0019127801060676575, 0.0023434089962393045, 0.32832667231559753, 0.006361369043588638]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.32336683417085427, 0.0]","[0.015481429174542427, 0.016087377443909645, 0.005923176184296608, 0.010793155059218407, 0.01618202216923237, 0.03254294767975807, 0.022494224831461906]","[0.0010000000474974513, 0.0010000000474974513, 0.009477553889155388, 0.0033081434667110443, 0.0010000000474974513, 0.3425908386707306, 0.0010000000474974513]",0.0037704273112889914,1.929158173013258e-05,0.998603405786469,0.9996377644651254,171.75305912492558,0.0017861665470208193,2.2332736535873936e-05,0.9983832445128333,1.0,0.5418891828965668
2193,6,6,6,9.491198301315308,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.51863, 0.0]","[0.01230634655803442, 0.0028278136160224676, 0.004714164882898331, 0.0009340422111563385, 0.16629919409751892, 0.24509455263614655, 0.1083436906337738]","[0.0, 0.0, 0.0, 0.0, 0.16030150753768846, 0.2819095477386935, 0.10226130653266333]","[0.023347174748778343, 0.011728331446647644, 0.02252304181456566, 0.00929360929876566, 0.02912258729338646, 0.05105132237076759, 0.04088256135582924]","[0.0010000000474974513, 0.0010000000474974513, 0.05407404154539108, 0.01301004458218813, 0.16650977730751038, 0.040290750563144684, 0.0013758338754996657]",0.08128009990903683,0.01634256524328906,0.5038079662460859,0.7764260828561849,181.66170910777012,0.07132618090452261,0.013170074378774349,0.6001309529189208,0.8290491269591962,65.59146097796445
2082,1,1,1,9.57607913017273,"[0.17292999999999997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.17409726977348328, 0.008474866859614849, 0.009877857752144337, 0.0, 0.0008294361177831888, 0.0013805330963805318, 0.06581581383943558]","[0.18517587939698493, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05804020100502513]","[0.02922818437218666, 0.02602177858352661, 0.02532902918756008, 0.0, 0.005806710571050644, 0.010603691451251507, 0.033187977969646454]","[0.14048755168914795, 0.026865608990192413, 0.025857113301753998, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]",0.012506539634120255,0.0006435818782906869,0.8242448929065102,0.9330774208496501,142.95324644283062,0.010040868628858585,0.0005026609278441745,0.8627288489856096,0.9542262139256075,29.548464382944573
2264,7,7,7,9.600651979446411,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14190999999999998]","[0.0299989040941, 0.006628270260989666, 0.00042128321365453303, 0.0, 0.04994311183691025, 0.010362695902585983, 0.15147016942501068]","[0.016582914572864323, 0.0, 0.0, 0.0, 0.0414572864321608, 0.0, 0.15753768844221105]","[0.019984733313322067, 0.02202475070953369, 0.004191721323877573, 0.0, 0.02514672465622425, 0.024611636996269226, 0.03999922797083855]","[0.0010000000474974513, 0.0010000000474974513, 0.0015880651772022247, 0.0010000000474974513, 0.005672778934240341, 0.0010000000474974513, 0.12536251544952393]",0.015273490676178733,0.0005195917741149062,0.7892919652563297,0.9306677728374402,143.7881795335235,0.01052398420674803,0.00031970347144227965,0.8703518925350914,0.9621023987294833,58.63395358907113
524,2,2,2,9.65373706817627,"[0.0, 0.39336000000000004, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.026018276810646057, 0.3877691328525543, 0.0016984757967293262, 0.006275498308241367, 0.00493416003882885, 0.028148384764790535, 0.0005344813107512891]","[0.002763819095477387, 0.3869346733668342, 0.0, 0.0, 0.0, 0.005527638190954774, 0.0]","[0.032669469714164734, 0.024568485096096992, 0.010998768731951714, 0.02532890811562538, 0.017542507499456406, 0.033266451209783554, 0.005318022798746824]","[0.0010000000474974513, 0.3808749318122864, 0.0010000000474974513, 0.0010000000474974513, 0.005447544157505035, 0.0010000000474974513, 0.0028066011145710945]",0.01045716345391902,0.00022391977044737367,0.9881816491327199,0.9949306344214339,171.63306906492545,0.0021023977027997175,1.135404318649968e-05,0.9994007404264831,0.9998724733782993,57.37812821058785
3274,4,4,4,9.562164783477783,"[0.0, 0.0, 0.0, 0.29171, 0.0, 0.0, 0.0]","[0.0, 0.00402802275493741, 0.0004725756007246673, 0.28531306982040405, 0.029272042214870453, 0.07666906714439392, 0.030145319178700447]","[0.0, 0.0, 0.0, 0.2846733668341709, 0.013819095477386936, 0.0829145728643216, 0.008291457286432161]","[0.0, 0.01790391094982624, 0.004702066071331501, 0.02204621583223343, 0.02658882364630699, 0.03014702908694744, 0.03460255637764931]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.3081727921962738, 0.008760437369346619, 0.0016253814101219177, 0.005626838654279709]",0.020997708153317553,0.001100158227334541,0.8944161859826504,0.9560293282862781,143.17388831024863,0.016008822684852837,0.0010262937519041726,0.901505069056519,0.9586892926475868,86.06309290312792
2028,1,1,1,9.578951835632324,"[0.11076999999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.13638180494308472, 0.0020848428830504417, 0.020635437220335007, 0.05107675865292549, 0.04414139315485954, 0.007564831990748644, 0.0]","[0.14371859296482414, 0.0, 0.002763819095477387, 0.044221105527638194, 0.008291457286432161, 0.0, 0.0]","[0.027230361476540565, 0.013355247676372528, 0.033843476325273514, 0.030017847195267677, 0.046934761106967926, 0.01849311962723732, 0.0]","[0.10443683713674545, 0.006022356450557709, 0.0010000000474974513, 0.01636417582631111, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]",0.021587866977857695,0.0008143795626790496,0.4579649326002808,0.8869305817040093,145.81793796719765,0.012603567839195987,0.00044535755891048973,0.7035787419972888,0.9541685964428459,89.41342350060555
3145,1,1,1,9.48838996887207,"[0.24867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2597983777523041, 0.0013888224493712187, 0.20722539722919464, 0.011231224983930588, 0.004987948574125767, 0.003310970962047577, 0.032847508788108826]","[0.2763819095477387, 0.0, 0.19899497487437187, 0.0, 0.0, 0.0, 0.008291457286432161]","[0.03855966776609421, 0.012224760837852955, 0.04115985706448555, 0.023663325235247612, 0.020474309101700783, 0.011460644192993641, 0.03566266596317291]","[0.1448013186454773, 0.0010000000474974513, 0.1671057790517807, 0.024793710559606552, 0.00886322557926178, 0.0010000000474974513, 0.03917834907770157]",0.03887432153415467,0.006329868040557937,0.16402614090622125,0.7774060053576649,172.05388789657155,0.033571191672648965,0.0057765283171380966,0.23710468551619635,0.811293938270831,58.65083917248752
1082,6,6,6,9.534640789031982,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.25569, 0.0]","[0.002056627767160535, 0.0013403126504272223, 0.01329912431538105, 0.001122991438023746, 0.0017447758000344038, 0.23907166719436646, 0.0002997864503413439]","[0.0, 0.0, 0.002763819095477387, 0.0, 0.0, 0.23768844221105528, 0.0]","[0.018239853903651237, 0.0092460373416543, 0.025089045986533165, 0.007470236159861088, 0.012011749669909477, 0.026884950697422028, 0.0029828373808413744]","[0.0010000000474974513, 0.0010000000474974513, 0.00607014074921608, 0.004042070358991623, 0.0033031702041625977, 0.24218258261680603, 0.0010000000474974513]",0.005211707318143117,6.620815326376775e-05,0.9917295561465526,0.9983656005523757,172.38824462117114,0.0029664824120602964,4.7384968403034384e-05,0.9940808691776464,0.9999324027443713,29.61389451346756
2305,2,2,2,9.782068967819214,"[0.0, 0.16563, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.05716933310031891, 0.1469816118478775, 0.019791949540376663, 0.0015162385534495115, 0.03168250992894173, 0.010423613712191582, 0.0]","[0.05527638190954774, 0.14371859296482414, 0.002763819095477387, 0.0, 0.016582914572864323, 0.0, 0.0]","[0.019203852862119675, 0.02411908470094204, 0.03147145360708237, 0.009488875046372414, 0.02553359791636467, 0.027109967544674873, 0.0]","[0.0010000000474974513, 0.17050783336162567, 0.00235929898917675, 0.001768527552485466, 0.0010000000474974513, 0.0010000000474974513, 0.004176203161478043]",0.019890290426771557,0.0007317926331408149,0.7821513569525315,0.9049799205207014,144.5615296101209,0.013790646087580757,0.0005454599867135388,0.8376210519744748,0.9278320611251281,87.73802273860835
206,2,2,2,9.879501819610596,"[0.0, 0.53181, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.09963713586330414, 0.5311386585235596, 0.046008311212062836, 0.10442092269659042, 0.0, 0.026194799691438675, 0.003381128655746579]","[0.08844221105527639, 0.5472361809045226, 0.011055276381909548, 0.08844221105527639, 0.0, 0.002763819095477387, 0.0]","[0.04448040574789047, 0.03291981667280197, 0.03915196657180786, 0.03479074686765671, 0.0, 0.04312142729759216, 0.014635632745921612]","[0.0068197292275726795, 0.43662700057029724, 0.0010000000474974513, 0.0010000000474974513, 0.010997969657182693, 0.0010000000474974513, 0.00412020506337285]",0.04004480565651187,0.003378014700239309,0.9024576159653218,0.9605542340532356,142.8751881172665,0.029447099784637477,0.002287410611694871,0.9339495223880664,0.9746601672080775,114.69417504823144
2827,2,2,2,9.884824991226196,"[0.0, 0.29877, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.05869661271572113, 0.2906327545642853, 0.0, 0.04369693621993065, 0.0002757315814960748, 0.01241377741098404, 0.002860766602680087]","[0.07185929648241207, 0.29020100502512564, 0.0, 0.030402010050251258, 0.0, 0.0, 0.0]","[0.032557737082242966, 0.025739453732967377, 0.0, 0.02527736686170101, 0.0027434932999312878, 0.024525701999664307, 0.012185957282781601]","[0.0010000000474974513, 0.30761969089508057, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.005213072989135981]",0.018011581423789527,0.0007976130322369434,0.9270268494747044,0.9688594190326186,143.25159762501474,0.015832900215362523,0.0008802097687031714,0.9194701222906659,0.9657035358925242,57.55854556514731
1728,2,2,2,9.889844179153442,"[0.0, 0.5051, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.06304997205734253, 0.5019352436065674, 0.0011774457525461912, 0.08436277508735657, 0.08715078234672546, 0.016548002138733864, 0.006493463646620512]","[0.05804020100502513, 0.5113065326633166, 0.0, 0.085678391959799, 0.0829145728643216, 0.0, 0.0]","[0.028801236301660538, 0.024491192772984505, 0.009963655844330788, 0.03086409531533718, 0.034512314945459366, 0.02942073717713356, 0.021013649180531502]","[0.005896959453821182, 0.4283309578895569, 0.0010000000474974513, 0.0010000000474974513, 0.009373638778924942, 0.0016286689788103104, 0.0010455840965732932]",0.037421028203251105,0.002716434166708769,0.9130460576659551,0.9642905529867929,171.51836134587074,0.03326281407035177,0.002517542746070626,0.9194126368133008,0.9679763043432305,85.88875281870459
289,7,7,7,9.875294923782349,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.28459999999999996]","[0.025107888504862785, 0.00570511631667614, 0.013564210385084152, 0.001095435582101345, 0.0021732808090746403, 0.0003813139337580651, 0.30831724405288696]","[0.011055276381909548, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3040201005025126]","[0.02209107205271721, 0.01919512264430523, 0.027643267065286636, 0.006669044028967619, 0.011599721387028694, 0.0032742901239544153, 0.035314109176397324]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0013696160167455673, 0.0010000000474974513, 0.0010000000474974513, 0.324507474899292]",0.010249212797777732,0.00020221691644287964,0.9796111598116504,0.9955432528564766,172.5714552815291,0.004353625269203169,7.133706277258552e-05,0.9928073279033144,0.9993394979464322,29.514073944707214
1548,6,6,6,9.842471837997437,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.38295, 0.0]","[0.0003322165575809777, 0.00011751436977647245, 0.02885526418685913, 0.0012412307551130652, 0.0021900287829339504, 0.3970837891101837, 0.0852242112159729]","[0.0, 0.0, 0.008291457286432161, 0.0, 0.0, 0.39522613065326634, 0.085678391959799]","[0.0033055124804377556, 0.0011692531406879425, 0.029286734759807587, 0.012350086122751236, 0.011336969211697578, 0.023352129384875298, 0.04359966516494751]","[0.0010000000474974513, 0.0010000000474974513, 0.0033369548618793488, 0.0010000000474974513, 0.0010000000474974513, 0.41173043847084045, 0.0010000000474974513]",0.01887060785406003,0.0011860025000878709,0.9339540355488516,0.9752567969437148,171.94627021501233,0.01517799712849964,0.0010800340709379633,0.9398551926746251,0.9770942151026091,57.59358619541608
1238,7,7,7,9.875407934188843,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41329000000000005]","[0.0, 0.02530772238969803, 0.061511725187301636, 0.002099808771163225, 0.0014762363862246275, 0.010298985987901688, 0.4245551824569702]","[0.0, 0.005527638190954774, 0.0635678391959799, 0.0, 0.0, 0.0, 0.41733668341708546]","[0.0, 0.02922438643872738, 0.02770746685564518, 0.015674345195293427, 0.009302191436290741, 0.019585469737648964, 0.025057829916477203]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0033239051699638367, 0.0010000000474974513, 0.0010000000474974513, 0.44266220927238464]",0.015994237311322768,0.000666247866711919,0.9681454945645569,0.9876476677557982,143.24129778534757,0.010448880114860013,0.0005839715158134534,0.9720792744651788,0.9885129212567519,57.28205267860227
