Index,True_Class,Pred_Class_Mean,Pred_Class_Mode,True_Vector,Mean_Vector,Mode_Vector,Std_Vector,VAE_Init,Time,R_hat,MAE_Mean,MSE_Mean,RMSE_Mean,R2_Mean,CosSim_Mean,SMAPE_Mean,MAE_Mode,MSE_Mode,RMSE_Mode,R2_Mode,CosSim_Mode,SMAPE_Mode
1273,7,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42513999999999996]","[0.005913770753659595, 0.0057738344216362895, 0.005498163957812555, 0.0057514826391446006, 0.005558743859281332, 0.005533859754832825, 0.45592521409135867]","[0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.45555555555555555]","[0.0024454843116387777, 0.0019576288843546593, 0.001912364780243203, 0.00231627985559534, 0.002010461405842567, 0.0021444022714293322, 0.019537477133859473]","[0.0010000000474974513, 0.0015739798545837402, 0.0010000000474974513, 0.0029799845069646835, 0.0010000000474974513, 0.0010000000474974513, 0.4582151174545288]",21.261412143707275,1.0099403935850917,0.00925929563967513,0.00016298169309153274,0.012766428360803687,0.9926358993055862,0.9995357435034109,172.42688293991003,0.00910698412698413,0.0001586130292768962,0.012594166478052296,0.9928332912925067,0.9995541353720547,172.41530954429598
2754,6,6,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.26839, 0.0]","[0.005600345404029351, 0.010524589096948242, 0.005509902514900918, 0.005717250621314294, 0.006009059334810603, 0.2812338706931988, 0.005356548294897255]","[0.005555555555555556, 0.011111111111111112, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.2833333333333333, 0.005555555555555556]","[0.002104061416472565, 0.003404064524702882, 0.002121993623521999, 0.0022903386530544407, 0.0023698495415476056, 0.004209573862681179, 0.0017134261183834635]","[0.0010000000474974513, 0.010431364178657532, 0.0010000000474974513, 0.0010000000474974513, 0.005119439214468002, 0.28797706961631775, 0.0010000000474974513]",34.32266807556152,1.0089133793452056,0.007365937994299917,6.213474897187365e-05,0.007882559798179374,0.9929555560641287,0.9982976321726088,172.09624209147142,0.007690317460317457,7.158299841269831e-05,0.008460673638233442,0.9918843734396017,0.9982743731749958,172.20242374758226
2200,7,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32701]","[0.005700150216501107, 0.006107551329542633, 0.005856432502095345, 0.006008224597440069, 0.00597489763871289, 0.006632056461752276, 0.26143120850251306]","[0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.2555555555555556]","[0.002211421720386452, 0.002238805037146738, 0.002184346734565572, 0.0022985733831646193, 0.0024541548721430492, 0.003449062097372859, 0.01426333969396503]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.002737799659371376, 0.0010000000474974513, 0.27074718475341797]",26.073049068450928,1.0049999665021645,0.014551157749075897,0.0006457788470249135,0.02541217910815429,0.9506818726580052,0.9983953409563304,174.61271239286464,0.014969682539682536,0.000755846116578483,0.02749265568435474,0.9422760358285136,0.9985852386219171,174.93299343925597
1733,2,2,2,"[0.0, 0.46038, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0052518734978798465, 0.45485246684119424, 0.006380591044398765, 0.005764432001791545, 0.005633395562907357, 0.006226399804841555, 0.005909798770124432]","[0.005555555555555556, 0.45555555555555555, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556]","[0.0017571057897828783, 0.0030260226051242347, 0.002596871170105007, 0.002225379568784457, 0.002001028280076952, 0.002797593430482307, 0.0024839020388003163]","[0.0010000000474974513, 0.49459728598594666, 0.0010000000474974513, 0.0010000000474974513, 0.005487013608217239, 0.0010000000474974513, 0.0023873746395111084]",30.885032892227173,1.0051742403330919,0.005813431977249896,3.392933400569282e-05,0.005824889183983916,0.9986926638584496,0.9995002276118418,171.601128155463,0.005451111111111115,2.978006419753089e-05,0.0054571113418667655,0.9988525399815807,0.9995541353720546,171.57906375197257
3448,4,4,4,"[0.0, 0.0, 0.0, 0.43466000000000005, 0.0, 0.0, 0.0]","[0.005784513351913261, 0.006187865977791871, 0.005761960239374807, 0.4377706925337626, 0.0065970575906618015, 0.005684610792150885, 0.005716455371471524]","[0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.4388888888888889, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556]","[0.002125933144689218, 0.002667685418816948, 0.002174293183176911, 0.004079810543980293, 0.00279434458828675, 0.0022234150880456748, 0.002176491547086099]","[0.0012242235243320465, 0.0010000000474974513, 0.0010000000474974513, 0.4639177620410919, 0.0010000000474974513, 0.0032322704792022705, 0.0010000000474974513]",28.84982967376709,1.0050059743763198,0.005549022265303815,3.187724352058453e-05,0.00564599358134461,0.998622072909871,0.9994435331972512,171.53044419657084,0.005366031746031738,2.900981234567895e-05,0.005386075783506852,0.9987460206123262,0.9995196541232741,171.56688698063982
720,4,4,4,"[0.0, 0.0, 0.0, 0.12872, 0.0, 0.0, 0.0]","[0.01061213779009504, 0.005622505164983728, 0.031218589547469023, 0.13943126082554244, 0.005621843371240364, 0.011092125210671957, 0.005844529308331798]","[0.011111111111111112, 0.005555555555555556, 0.03333333333333333, 0.1388888888888889, 0.005555555555555556, 0.011111111111111112, 0.005555555555555556]","[0.003923826780728293, 0.0021047174592515937, 0.009232618358223218, 0.0027191773449646854, 0.00217494898365047, 0.004261313582935193, 0.002304443272918633]","[0.009227333590388298, 0.0010000000474974513, 0.038617122918367386, 0.0812668576836586, 0.0010000000474974513, 0.010126989334821701, 0.0010000000474974513]",40.21608114242554,1.0067651715368917,0.011531855888333479,0.00020319433743261532,0.014254625124240038,0.8998469064453933,0.9679761318347277,172.5698527436201,0.01177015873015873,0.00022200336931216936,0.014899777492035556,0.8905760637963984,0.9643959372630745,172.51425914150954
3227,6,6,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.26993, 0.0]","[0.01248060055035965, 0.005786282703025536, 0.01192275229165606, 0.02117126815089944, 0.028221143663178766, 0.17560579356442657, 0.14170223085393951]","[0.011111111111111112, 0.005555555555555556, 0.011111111111111112, 0.016666666666666666, 0.02777777777777778, 0.16111111111111112, 0.13333333333333333]","[0.004255805396562419, 0.0022432550861358974, 0.003822937915174613, 0.00728346930851782, 0.009603646932936865, 0.03805247891514227, 0.034633611973038256]","[0.012019729241728783, 0.0010000000474974513, 0.011760331690311432, 0.020691944286227226, 0.0328516960144043, 0.1506836861371994, 0.12091492116451263]",35.017565965652466,1.0065975090991979,0.04508692637837606,0.00436466173904058,0.06606558664721429,0.5107924940726289,0.7664578263862825,177.4774172579267,0.04491063492063491,0.004420926978659612,0.06649005172700358,0.5044860769456783,0.7589646877558099,178.6415982860251
1474,7,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.52041]","[0.005767029239121327, 0.012508799406835178, 0.005992642250147904, 0.006249860446341102, 0.010976293492849959, 0.006482353779323061, 0.47693106304071453]","[0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.48333333333333334]","[0.002069565640398354, 0.017576839135833335, 0.0022393947542789163, 0.002570531879015297, 0.01574895384073875, 0.003359038928313777, 0.02311128258486185]","[0.0010000000474974513, 0.0036238394677639008, 0.0010000000474974513, 0.0010000000474974513, 0.004681866616010666, 0.0010000000474974513, 0.44909974932670593]",36.38943123817444,1.1320644580090975,0.013065130796272004,0.00033108844200761784,0.01819583584251127,0.9900161606668374,0.9990622653378843,172.67413865499893,0.010058571428571432,0.00022283777089947127,0.014927751702767274,0.9932804162883788,0.9996038819412814,172.48395411272378
1783,3,3,3,"[0.0, 0.0, 0.20362999999999998, 0.0, 0.0, 0.0, 0.0]","[0.005526816955483954, 0.0055374098835003875, 0.2210523134872711, 0.007012429018124864, 0.012745243522076283, 0.006125784405632003, 0.006232147959550264]","[0.005555555555555556, 0.005555555555555556, 0.22222222222222224, 0.005555555555555556, 0.011111111111111112, 0.005555555555555556, 0.005555555555555556]","[0.0018872568020129295, 0.0018499341194405984, 0.0025219551204431747, 0.002779521102387161, 0.004137365919208371, 0.002045422854063218, 0.0025077686170924887]","[0.004605790600180626, 0.0010000000474974513, 0.24748049676418304, 0.006280841305851936, 0.014568932354450226, 0.0065711066126823425, 0.005785129964351654]",52.58737111091614,1.0041787479163897,0.008657449318805556,9.324655958162004e-05,0.009656425818159639,0.9816348650398121,0.996445976735882,172.6006955541633,0.008211587301587308,8.9064072134039e-05,0.009437376337417036,0.9824586160370474,0.9971993098884564,172.6759674065338
1987,6,6,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.54722, 0.0]","[0.010195581750745227, 0.006557382325984123, 0.006512926763498976, 0.006162130268767061, 0.005755224938706093, 0.5309360986523738, 0.005668141863928969]","[0.011111111111111112, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.5333333333333333, 0.005555555555555556]","[0.003921145758505214, 0.0032405424352823175, 0.0031479814193256296, 0.00264741136136573, 0.002096183797687312, 0.006307341699471726, 0.0020073311083205424]","[0.009093983098864555, 0.0010000000474974513, 0.0024237893521785736, 0.0010000000474974513, 0.0010000000474974513, 0.5117002129554749, 0.0010000000474974513]",20.36534094810486,1.0163357474374795,0.008162184179893815,7.967930058073818e-05,0.008926326264524402,0.9978269665110304,0.9994814309992336,171.86009922385028,0.007539365079365086,6.723104126984146e-05,0.008199453717769341,0.9981664585016077,0.9995120760870788,171.79575543746986
428,5,5,5,"[0.0, 0.0, 0.0, 0.0, 0.2156, 0.0, 0.0]","[0.005964107267442981, 0.0051359172746277505, 0.005402171955390847, 0.005486350533798732, 0.21601738375251237, 0.005381309128566533, 0.0052601561085591185]","[0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.21666666666666667, 0.005555555555555556, 0.005555555555555556]","[0.0022781415878829476, 0.0017542587027984872, 0.0017633891270175406, 0.0017228924402653276, 0.002466827821618481, 0.0018181427969151014, 0.0016559732029669209]","[0.0030225999653339386, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.23289233446121216, 0.0010000000474974513, 0.0010000000474974513]",53.698352098464966,1.0043359904575493,0.004721056574414045,2.5433380740739645e-05,0.005043151865722432,0.9955316065207842,0.9980996647326352,171.45620064491138,0.004914285714285713,2.6617566137566134e-05,0.005159221466225901,0.9953235568572613,0.9980334297585028,171.4990746452807
3327,6,6,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.33431999999999995, 0.0]","[0.00571369143419499, 0.005678636132586244, 0.006067959435126645, 0.00608477892468763, 0.006679066392171373, 0.3286458975199177, 0.005401187874283234]","[0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.3277777777777778, 0.005555555555555556]","[0.002355660915554658, 0.002195159265480272, 0.0026465547533577583, 0.00219537410197285, 0.003009901655169225, 0.004662501301303634, 0.0018872109571226167]","[0.0010000000474974513, 0.0014503784477710724, 0.0010000000474974513, 0.006353199481964111, 0.0010000000474974513, 0.35106325149536133, 0.0010000000474974513]",29.782877922058105,1.0125447182415648,0.005899917524733198,3.495943452556937e-05,0.005912650380799576,0.9974456258378155,0.9990176318127718,171.6731046908751,0.005696507936507929,3.2569408112874684e-05,0.005706961372996551,0.9976202574300702,0.9991392911904019,171.710887184936
1550,1,1,1,"[0.07079000000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.06204277237649462, 0.006258139983957868, 0.006855679336583407, 0.006755985505537586, 0.008768482268948186, 0.0053434432437685425, 0.005261060267186768]","[0.061111111111111116, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.011111111111111112, 0.005555555555555556, 0.005555555555555556]","[0.0024864287039033355, 0.0020690973545379045, 0.002637404014403697, 0.0027310325329711867, 0.0025331403142246247, 0.0016660995373685035, 0.0016612354383879384]","[0.08296095579862595, 0.0047849491238594055, 0.0010000000474974513, 0.0010000000474974513, 0.011319966986775398, 0.0010000000474974513, 0.0010000000474974513]",30.31502914428711,1.0045647155171353,0.006855716889926823,4.877705837264635e-05,0.006984057443395375,0.9205092470899585,0.9672680856283273,173.31004077361115,0.006938253968253971,5.306552398589069e-05,0.007284608705063759,0.9135204418647385,0.9647638212377321,173.52513968497323
2471,5,5,5,"[0.0, 0.0, 0.0, 0.0, 0.40908999999999995, 0.0, 0.0]","[0.005148134289367052, 0.006276020986474078, 0.005559489939220134, 0.005429760493696971, 0.3996107149904629, 0.005571100563436405, 0.005605072119407115]","[0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.4, 0.005555555555555556, 0.005555555555555556]","[0.0016734314127912285, 0.0021008641562646267, 0.00218096918184573, 0.0018523314859382912, 0.0035653715520254435, 0.002105708418562573, 0.002051353967407462]","[0.0010000000474974513, 0.007062826305627823, 0.0010000000474974513, 0.0010000000474974513, 0.41740381717681885, 0.0010000000474974513, 0.0010000000474974513]",34.245219707489014,1.0122443060537905,0.0061526947715912555,3.979897039013317e-05,0.006308642515639412,0.9980578671259779,0.9994095737984999,171.76347494669358,0.006060476190476181,3.825904074074056e-05,0.006185389295811587,0.9981330134919881,0.9994217981592347,171.74956697383126
2391,3,3,3,"[0.0, 0.0, 0.27014000000000005, 0.0, 0.0, 0.0, 0.0]","[0.005617212616321541, 0.005986072500260323, 0.2686832187377876, 0.005473184282876825, 0.005562380112389304, 0.0055993341520303415, 0.005664613113610207]","[0.005555555555555556, 0.005555555555555556, 0.26666666666666666, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556]","[0.001938869793371457, 0.002364398774411329, 0.0033038256862240735, 0.0018784188108532593, 0.001848934347063061, 0.0018768665916487756, 0.001952075602220509]","[0.0015349667519330978, 0.001544702798128128, 0.2722786068916321, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]",36.425195932388306,1.0200416947416078,0.005051368291385854,2.769207951189715e-05,0.005262326435322798,0.996900992633977,0.9986747504638342,171.50581814016454,0.005258095238095245,2.8178461375661424e-05,0.005308338852754355,0.9968465618723631,0.998700454291775,171.61343890768512
2998,1,1,1,"[0.09039000000000003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.10304745585650664, 0.00953071829845954, 0.005739402696430407, 0.006084829201037024, 0.007142698248231983, 0.005439284748115347, 0.0055268124830212565]","[0.1, 0.011111111111111112, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556]","[0.005152505321189873, 0.0030170602167444204, 0.0019110873023620082, 0.002466944512589318, 0.002415995072828336, 0.0017330268159976383, 0.0018858975047513508]","[0.10126429796218872, 0.009513385593891144, 0.0010000000474974513, 0.0010000000474974513, 0.0070873042568564415, 0.0025936253368854523, 0.0010000000474974513]",25.768683910369873,1.0130614869800438,0.007445885933114597,6.173732611720665e-05,0.00785731036151727,0.9382905219849068,0.9874356735790351,173.29812453191897,0.006928412698412697,5.2875696825396766e-05,0.007271567700667908,0.9471481540262212,0.9863939238321439,172.87072400261115
387,2,2,2,"[0.0, 0.22057, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.006148668281324691, 0.20439222459942455, 0.00561922196379617, 0.005867422998772245, 0.0055328338564490515, 0.005676731563390301, 0.005732375355067241]","[0.005555555555555556, 0.20555555555555557, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556]","[0.00250865509817125, 0.004344639076787737, 0.0019536665094973156, 0.0022875851343582437, 0.0019574090449195423, 0.002181892204303558, 0.002174537245264038]","[0.0010000000474974513, 0.22569987177848816, 0.0039855316281318665, 0.0010000000474974513, 0.0010000000474974513, 0.0019335858523845673, 0.0010000000474974513]",32.35197687149048,1.0038431728307304,0.0072507184884821625,6.588950080105795e-05,0.008117234800167971,0.9889396680758905,0.99762072138359,172.51624964453015,0.006906825396825393,5.8659818165784696e-05,0.0076589697848852166,0.9901532558050422,0.9978157964455983,172.43527971299912
119,1,1,1,"[0.46630000000000005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.456653079690459, 0.005786026767422723, 0.00815581041621505, 0.005858113327082076, 0.006017511423848478, 0.005744860132709016, 0.005322603474646826]","[0.45555555555555555, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556]","[0.0029585383262779644, 0.002092531880802185, 0.002767637817297751, 0.002017331784727701, 0.0025601970255796458, 0.0020058283630912336, 0.0018861545420914808]","[0.45779019594192505, 0.0010000000474974513, 0.008388370275497437, 0.0010000000474974513, 0.0031187813729047775, 0.0010000000474974513, 0.0010000000474974513]",40.133872747421265,1.0119639492200079,0.006647406550209318,4.6417125991286495e-05,0.006813011521440903,0.9982566192532812,0.9994445370315661,171.7272066470061,0.006296825396825406,4.294689594356279e-05,0.00655338812703496,0.9983869576170357,0.9995541353720546,171.76157818340855
1056,5,5,5,"[0.0, 0.0, 0.0, 0.0, 0.32454000000000005, 0.0, 0.0]","[0.00551708092794319, 0.006905946276691412, 0.005592407751078057, 0.005385561178781057, 0.3342009842992572, 0.005686039450445085, 0.0055870592078150205]","[0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.33333333333333337, 0.005555555555555556, 0.005555555555555556]","[0.0018910815496926768, 0.0022398677940817496, 0.001761033936978619, 0.0018331633776622015, 0.0026119334221857042, 0.0021158241651898562, 0.0020190038466268464]","[0.003396710380911827, 0.007611632347106934, 0.0010000000474974513, 0.0010000000474974513, 0.34900251030921936, 0.0010000000474974513, 0.0010000000474974513]",40.20240783691406,1.0062345768957768,0.00633358272743014,4.218435178012511e-05,0.006494948173782845,0.9967291566429255,0.9990971356434487,171.8475951866416,0.0060180952380952365,3.750112804232801e-05,0.006123816460535701,0.9970922792371117,0.999167706888681,171.81046575762883
